instance; execution; seed; number_of_tasks; cycle_time; iterations; restarts; solution; duration;
WEE-MAG; 3; 1529286512; 75; 28; 200; 1; 63; 4.3911;
WEE-MAG; 3; 1529286517; 75; 28; 200; 2; 63; 10.4542;
WEE-MAG; 3; 1529286527; 75; 28; 200; 3; 63; 13.5171;
WEE-MAG; 3; 1529286541; 75; 28; 200; 4; 63; 16.2674;
WEE-MAG; 3; 1529286557; 75; 28; 200; 5; 63; 23.8151;
WEE-MAG; 3; 1529286581; 75; 28; 300; 1; 63; 6.76636;
WEE-MAG; 3; 1529286587; 75; 28; 300; 2; 63; 13.8452;
WEE-MAG; 3; 1529286601; 75; 28; 300; 3; 63; 20.4397;
WEE-MAG; 3; 1529286622; 75; 28; 300; 4; 63; 25.6903;
WEE-MAG; 3; 1529286647; 75; 28; 300; 5; 63; 33.9412;
WEE-MAG; 3; 1529286681; 75; 28; 400; 1; 63; 9.11036;
WEE-MAG; 3; 1529286690; 75; 28; 400; 2; 63; 19.9084;
WEE-MAG; 3; 1529286710; 75; 28; 400; 3; 63; 25.3934;
WEE-MAG; 3; 1529286736; 75; 28; 400; 4; 63; 37.6759;
WEE-MAG; 3; 1529286773; 75; 28; 400; 5; 63; 41.317;
WEE-MAG; 3; 1529286815; 75; 28; 500; 1; 63; 11.2825;
WEE-MAG; 3; 1529286826; 75; 28; 500; 2; 63; 21.2523;
WEE-MAG; 3; 1529286847; 75; 28; 500; 3; 63; 33.8162;
WEE-MAG; 3; 1529286881; 75; 28; 500; 4; 63; 43.5515;
WEE-MAG; 3; 1529286925; 75; 28; 500; 5; 63; 56.0998;
WEE-MAG; 3; 1529286981; 75; 28; 600; 1; 63; 12.7357;
WEE-MAG; 3; 1529286994; 75; 28; 600; 2; 63; 26.706;
WEE-MAG; 3; 1529287020; 75; 28; 600; 3; 63; 37.0978;
WEE-MAG; 3; 1529287057; 75; 28; 600; 4; 63; 54.3809;
WEE-MAG; 3; 1529287112; 75; 28; 600; 5; 63; 63.9601;
WEE-MAG; 3; 1529287176; 75; 28; 700; 1; 63; 14.8298;
WEE-MAG; 3; 1529287191; 75; 28; 700; 2; 63; 28.3781;
WEE-MAG; 3; 1529287219; 75; 28; 700; 3; 63; 45.5987;
WEE-MAG; 3; 1529287265; 75; 28; 700; 4; 63; 60.7566;
WEE-MAG; 3; 1529287325; 75; 28; 700; 5; 63; 74.1173;
WEE-MAG; 3; 1529287399; 75; 28; 800; 1; 63; 17.1425;
WEE-MAG; 3; 1529287417; 75; 28; 800; 2; 63; 34.0975;
WEE-MAG; 3; 1529287451; 75; 28; 800; 3; 63; 51.1149;
WEE-MAG; 3; 1529287502; 75; 28; 800; 4; 63; 68.1793;
WEE-MAG; 3; 1529287570; 75; 28; 800; 5; 63; 89.1659;
WEE-MAG; 3; 1529287659; 75; 28; 900; 1; 63; 21.4554;
WEE-MAG; 3; 1529287681; 75; 28; 900; 2; 63; 40.895;
WEE-MAG; 3; 1529287722; 75; 28; 900; 3; 63; 59.522;
WEE-MAG; 3; 1529287781; 75; 28; 900; 4; 63; 76.352;
WEE-MAG; 3; 1529287858; 75; 28; 900; 5; 63; 95.9166;
WEE-MAG; 3; 1529287953; 75; 28; 1000; 1; 63; 21.8149;
WEE-MAG; 3; 1529287975; 75; 28; 1000; 2; 63; 42.2702;
WEE-MAG; 3; 1529288018; 75; 28; 1000; 3; 63; 60.2722;
WEE-MAG; 3; 1529288078; 75; 28; 1000; 4; 63; 86.6187;
WEE-MAG; 3; 1529288164; 75; 28; 1000; 5; 63; 104.464;
WEE-MAG; 3; 1529288269; 75; 36; 100; 1; 60; 1.67203;
WEE-MAG; 3; 1529288271; 75; 36; 100; 2; 60; 3.14096;
WEE-MAG; 3; 1529288274; 75; 36; 100; 3; 60; 5.03179;
WEE-MAG; 3; 1529288279; 75; 36; 100; 4; 60; 6.28195;
WEE-MAG; 3; 1529288285; 75; 36; 100; 5; 60; 7.98524;
WEE-MAG; 3; 1529288293; 75; 36; 200; 1; 60; 3.39099;
WEE-MAG; 3; 1529288296; 75; 36; 200; 2; 60; 6.04753;
WEE-MAG; 3; 1529288303; 75; 36; 200; 3; 60; 9.15726;
WEE-MAG; 3; 1529288312; 75; 36; 200; 4; 60; 12.4857;
WEE-MAG; 3; 1529288324; 75; 36; 200; 5; 60; 15.0329;
WEE-MAG; 3; 1529288339; 75; 36; 300; 1; 60; 4.35987;
WEE-MAG; 3; 1529288344; 75; 36; 300; 2; 60; 9.39166;
WEE-MAG; 3; 1529288353; 75; 36; 300; 3; 60; 13.5171;
WEE-MAG; 3; 1529288366; 75; 36; 300; 4; 60; 19.002;
WEE-MAG; 3; 1529288385; 75; 36; 300; 5; 60; 22.1587;
WEE-MAG; 3; 1529288408; 75; 36; 400; 1; 60; 6.06317;
WEE-MAG; 3; 1529288414; 75; 36; 400; 2; 60; 11.7356;
WEE-MAG; 3; 1529288425; 75; 36; 400; 3; 60; 17.2988;
WEE-MAG; 3; 1529288443; 75; 36; 400; 4; 60; 24.2682;
WEE-MAG; 3; 1529288467; 75; 36; 400; 5; 60; 31.5503;
WEE-MAG; 3; 1529288499; 75; 36; 500; 1; 60; 7.4852;
WEE-MAG; 3; 1529288506; 75; 36; 500; 2; 60; 15.3298;
WEE-MAG; 3; 1529288521; 75; 36; 500; 3; 60; 21.9867;
WEE-MAG; 3; 1529288543; 75; 36; 500; 4; 60; 29.4094;
WEE-MAG; 3; 1529288573; 75; 36; 500; 5; 60; 35.5663;
WEE-MAG; 3; 1529288608; 75; 36; 600; 1; 60; 8.51656;
WEE-MAG; 3; 1529288617; 75; 36; 600; 2; 60; 17.705;
WEE-MAG; 3; 1529288635; 75; 36; 600; 3; 60; 26.5185;
WEE-MAG; 3; 1529288661; 75; 36; 600; 4; 60; 35.5195;
WEE-MAG; 3; 1529288697; 75; 36; 600; 5; 60; 44.0673;
WEE-MAG; 3; 1529288741; 75; 36; 700; 1; 60; 9.82918;
WEE-MAG; 3; 1529288751; 75; 36; 700; 2; 60; 21.3773;
WEE-MAG; 3; 1529288772; 75; 36; 700; 3; 60; 30.9409;
WEE-MAG; 3; 1529288803; 75; 36; 700; 4; 60; 40.4419;
WEE-MAG; 3; 1529288844; 75; 36; 700; 5; 60; 49.646;
WEE-MAG; 3; 1529288893; 75; 36; 800; 1; 60; 12.392;
WEE-MAG; 3; 1529288906; 75; 36; 800; 2; 60; 24.2526;
WEE-MAG; 3; 1529288930; 75; 36; 800; 3; 60; 36.7696;
WEE-MAG; 3; 1529288967; 75; 36; 800; 4; 60; 46.1925;
WEE-MAG; 3; 1529289013; 75; 36; 800; 5; 60; 56.8187;
WEE-MAG; 3; 1529289070; 75; 36; 900; 1; 60; 13.2045;
WEE-MAG; 3; 1529289083; 75; 36; 900; 2; 60; 27.1748;
WEE-MAG; 3; 1529289110; 75; 36; 900; 3; 60; 40.0043;
WEE-MAG; 3; 1529289150; 75; 36; 900; 4; 60; 51.7244;
WEE-MAG; 3; 1529289202; 75; 36; 900; 5; 60; 65.9915;
WEE-MAG; 3; 1529289268; 75; 36; 1000; 1; 60; 15.4392;
WEE-MAG; 3; 1529289283; 75; 36; 1000; 2; 60; 28.2531;
WEE-MAG; 3; 1529289312; 75; 36; 1000; 3; 60; 44.7549;
WEE-MAG; 3; 1529289356; 75; 36; 1000; 4; 60; 61.2566;
WEE-MAG; 3; 1529289418; 75; 36; 1000; 5; 60; 72.7735;
WEE-MAG; 3; 1529289490; 75; 54; 100; 1; 32; 0.671982;
WEE-MAG; 3; 1529289491; 75; 54; 100; 2; 32; 1.37511;
WEE-MAG; 3; 1529289492; 75; 54; 100; 3; 32; 2.10963;
WEE-MAG; 3; 1529289494; 75; 54; 100; 4; 32; 2.73467;
WEE-MAG; 3; 1529289497; 75; 54; 100; 5; 32; 3.50038;
WEE-MAG; 3; 1529289501; 75; 54; 200; 1; 32; 1.34393;
WEE-MAG; 3; 1529289502; 75; 54; 200; 2; 32; 2.81277;
WEE-MAG; 3; 1529289505; 75; 54; 200; 3; 31; 4.26609;
WEE-MAG; 3; 1529289509; 75; 54; 200; 4; 32; 5.64123;
WEE-MAG; 3; 1529289515; 75; 54; 200; 5; 32; 6.79761;
WEE-MAG; 3; 1529289522; 75; 54; 300; 1; 32; 2.29712;
WEE-MAG; 3; 1529289524; 75; 54; 300; 2; 32; 4.37547;
WEE-MAG; 3; 1529289528; 75; 54; 300; 3; 32; 6.4226;
WEE-MAG; 3; 1529289535; 75; 54; 300; 4; 32; 8.5322;
WEE-MAG; 3; 1529289543; 75; 54; 300; 5; 32; 10.6574;
WEE-MAG; 3; 1529289554; 75; 54; 400; 1; 32; 2.73467;
WEE-MAG; 3; 1529289557; 75; 54; 400; 2; 32; 5.7819;
WEE-MAG; 3; 1529289562; 75; 54; 400; 3; 32; 9.001;
WEE-MAG; 3; 1529289571; 75; 54; 400; 4; 31; 12.1419;
WEE-MAG; 3; 1529289584; 75; 54; 400; 5; 32; 14.5328;
WEE-MAG; 3; 1529289598; 75; 54; 500; 1; 31; 3.89105;
WEE-MAG; 3; 1529289602; 75; 54; 500; 2; 32; 7.17267;
WEE-MAG; 3; 1529289609; 75; 54; 500; 3; 32; 11.9075;
WEE-MAG; 3; 1529289621; 75; 54; 500; 4; 32; 14.6578;
WEE-MAG; 3; 1529289636; 75; 54; 500; 5; 31; 18.0332;
WEE-MAG; 3; 1529289654; 75; 54; 600; 1; 32; 4.39107;
WEE-MAG; 3; 1529289658; 75; 54; 600; 2; 32; 8.40718;
WEE-MAG; 3; 1529289667; 75; 54; 600; 3; 32; 13.1577;
WEE-MAG; 3; 1529289680; 75; 54; 600; 4; 31; 18.4395;
WEE-MAG; 3; 1529289698; 75; 54; 600; 5; 32; 21.221;
WEE-MAG; 3; 1529289719; 75; 54; 700; 1; 32; 5.14118;
WEE-MAG; 3; 1529289725; 75; 54; 700; 2; 32; 10.1105;
WEE-MAG; 3; 1529289735; 75; 54; 700; 3; 31; 17.3769;
WEE-MAG; 3; 1529289752; 75; 54; 700; 4; 32; 19.8927;
WEE-MAG; 3; 1529289772; 75; 54; 700; 5; 31; 25.1434;
WEE-MAG; 3; 1529289797; 75; 54; 800; 1; 32; 5.89125;
WEE-MAG; 3; 1529289803; 75; 54; 800; 2; 32; 11.8294;
WEE-MAG; 3; 1529289815; 75; 54; 800; 3; 31; 17.205;
WEE-MAG; 3; 1529289832; 75; 54; 800; 4; 32; 23.7682;
WEE-MAG; 3; 1529289856; 75; 54; 800; 5; 31; 29.7376;
WEE-MAG; 3; 1529289886; 75; 54; 900; 1; 32; 6.93826;
WEE-MAG; 3; 1529289893; 75; 54; 900; 2; 32; 13.1733;
WEE-MAG; 3; 1529289906; 75; 54; 900; 3; 31; 18.8146;
WEE-MAG; 3; 1529289925; 75; 54; 900; 4; 31; 25.6278;
WEE-MAG; 3; 1529289950; 75; 54; 900; 5; 32; 33.5817;
WEE-MAG; 3; 1529289984; 75; 54; 1000; 1; 32; 7.42268;
WEE-MAG; 3; 1529289991; 75; 54; 1000; 2; 32; 13.9078;
WEE-MAG; 3; 1529290005; 75; 54; 1000; 3; 32; 21.0492;
WEE-MAG; 3; 1529290026; 75; 54; 1000; 4; 32; 29.3782;
WEE-MAG; 3; 1529290056; 75; 54; 1000; 5; 31; 35.957;
MERTENS; 4; 1529290092; 7; 6; 100; 1; 6; 0.234372;
MERTENS; 4; 1529290092; 7; 6; 100; 2; 6; 0.468801;
MERTENS; 4; 1529290092; 7; 6; 100; 3; 6; 0.734454;
MERTENS; 4; 1529290093; 7; 6; 100; 4; 6; 0.937601;
MERTENS; 4; 1529290094; 7; 6; 100; 5; 6; 1.0939;
MERTENS; 4; 1529290095; 7; 6; 200; 1; 6; 0.453174;
MERTENS; 4; 1529290095; 7; 6; 200; 2; 6; 0.875067;
MERTENS; 4; 1529290096; 7; 6; 200; 3; 6; 1.26576;
MERTENS; 4; 1529290098; 7; 6; 200; 4; 6; 1.78147;
MERTENS; 4; 1529290099; 7; 6; 200; 5; 6; 2.17208;
MERTENS; 4; 1529290102; 7; 6; 300; 1; 6; 0.671976;
MERTENS; 4; 1529290102; 7; 6; 300; 2; 6; 1.31261;
MERTENS; 4; 1529290104; 7; 6; 300; 3; 6; 1.95335;
MERTENS; 4; 1529290106; 7; 6; 300; 4; 6; 2.79715;
MERTENS; 4; 1529290108; 7; 6; 300; 5; 6; 3.39099;
MERTENS; 4; 1529290112; 7; 6; 400; 1; 6; 0.859468;
MERTENS; 4; 1529290113; 7; 6; 400; 2; 6; 2.09398;
MERTENS; 4; 1529290115; 7; 6; 400; 3; 6; 2.67219;
MERTENS; 4; 1529290117; 7; 6; 400; 4; 6; 3.42227;
MERTENS; 4; 1529290121; 7; 6; 400; 5; 6; 4.3442;
MERTENS; 4; 1529290125; 7; 6; 500; 1; 6; 1.31265;
MERTENS; 4; 1529290127; 7; 6; 500; 2; 6; 2.25024;
MERTENS; 4; 1529290129; 7; 6; 500; 3; 6; 3.29723;
MERTENS; 4; 1529290132; 7; 6; 500; 4; 6; 4.57862;
MERTENS; 4; 1529290137; 7; 6; 500; 5; 6; 5.43812;
MERTENS; 4; 1529290142; 7; 6; 600; 1; 6; 1.43764;
MERTENS; 4; 1529290144; 7; 6; 600; 2; 6; 2.64094;
MERTENS; 4; 1529290146; 7; 6; 600; 3; 6; 4.20355;
MERTENS; 4; 1529290150; 7; 6; 600; 4; 6; 5.5475;
MERTENS; 4; 1529290156; 7; 6; 600; 5; 6; 7.14137;
MERTENS; 4; 1529290163; 7; 6; 700; 1; 6; 1.53141;
MERTENS; 4; 1529290165; 7; 6; 700; 2; 6; 3.12537;
MERTENS; 4; 1529290168; 7; 6; 700; 3; 6; 4.76613;
MERTENS; 4; 1529290173; 7; 6; 700; 4; 6; 6.17251;
MERTENS; 4; 1529290179; 7; 6; 700; 5; 6; 7.8915;
MERTENS; 4; 1529290187; 7; 6; 800; 1; 6; 1.75019;
MERTENS; 4; 1529290188; 7; 6; 800; 2; 6; 3.43787;
MERTENS; 4; 1529290192; 7; 6; 800; 3; 6; 5.5631;
MERTENS; 4; 1529290197; 7; 6; 800; 4; 6; 7.12577;
MERTENS; 4; 1529290205; 7; 6; 800; 5; 6; 9.32913;
MERTENS; 4; 1529290214; 7; 6; 900; 1; 6; 2.01587;
MERTENS; 4; 1529290216; 7; 6; 900; 2; 6; 4.35985;
MERTENS; 4; 1529290220; 7; 6; 900; 3; 6; 5.98502;
MERTENS; 4; 1529290226; 7; 6; 900; 4; 6; 7.90707;
MERTENS; 4; 1529290234; 7; 6; 900; 5; 6; 9.95423;
MERTENS; 4; 1529290244; 7; 6; 1000; 1; 6; 2.14082;
MERTENS; 4; 1529290246; 7; 6; 1000; 2; 6; 4.34424;
MERTENS; 4; 1529290251; 7; 6; 1000; 3; 6; 6.57886;
MERTENS; 4; 1529290257; 7; 6; 1000; 4; 6; 8.93844;
MERTENS; 4; 1529290266; 7; 6; 1000; 5; 6; 11.8451;
MERTENS; 4; 1529290278; 7; 15; 100; 1; 2; 0.093791;
MERTENS; 4; 1529290278; 7; 15; 100; 2; 2; 0.187544;
MERTENS; 4; 1529290278; 7; 15; 100; 3; 2; 0.312535;
MERTENS; 4; 1529290279; 7; 15; 100; 4; 2; 0.406281;
MERTENS; 4; 1529290279; 7; 15; 100; 5; 2; 0.500054;
MERTENS; 4; 1529290280; 7; 15; 200; 1; 2; 0.187552;
MERTENS; 4; 1529290280; 7; 15; 200; 2; 2; 0.421919;
MERTENS; 4; 1529290280; 7; 15; 200; 3; 2; 0.625067;
MERTENS; 4; 1529290281; 7; 15; 200; 4; 2; 0.89072;
MERTENS; 4; 1529290282; 7; 15; 200; 5; 2; 1.10952;
MERTENS; 4; 1529290283; 7; 15; 300; 1; 2; 0.328164;
MERTENS; 4; 1529290283; 7; 15; 300; 2; 2; 0.67196;
MERTENS; 4; 1529290284; 7; 15; 300; 3; 2; 0.84384;
MERTENS; 4; 1529290285; 7; 15; 300; 4; 2; 1.25016;
MERTENS; 4; 1529290286; 7; 15; 300; 5; 2; 1.48456;
MERTENS; 4; 1529290287; 7; 15; 400; 1; 2; 0.468801;
MERTENS; 4; 1529290288; 7; 15; 400; 2; 2; 0.812559;
MERTENS; 4; 1529290289; 7; 15; 400; 3; 2; 1.172;
MERTENS; 4; 1529290290; 7; 15; 400; 4; 2; 1.60957;
MERTENS; 4; 1529290292; 7; 15; 400; 5; 2; 2.14085;
MERTENS; 4; 1529290294; 7; 15; 500; 1; 2; 0.578183;
MERTENS; 4; 1529290294; 7; 15; 500; 2; 2; 1.04701;
MERTENS; 4; 1529290295; 7; 15; 500; 3; 2; 1.46891;
MERTENS; 4; 1529290297; 7; 15; 500; 4; 2; 1.93771;
MERTENS; 4; 1529290299; 7; 15; 500; 5; 2; 2.7972;
MERTENS; 4; 1529290302; 7; 15; 600; 1; 2; 0.609436;
MERTENS; 4; 1529290302; 7; 15; 600; 2; 2; 1.3908;
MERTENS; 4; 1529290304; 7; 15; 600; 3; 2; 1.7502;
MERTENS; 4; 1529290305; 7; 15; 600; 4; 2; 2.31275;
MERTENS; 4; 1529290308; 7; 15; 600; 5; 2; 3.23472;
MERTENS; 4; 1529290311; 7; 15; 700; 1; 2; 0.703173;
MERTENS; 4; 1529290312; 7; 15; 700; 2; 2; 1.45331;
MERTENS; 4; 1529290313; 7; 15; 700; 3; 2; 2.31275;
MERTENS; 4; 1529290315; 7; 15; 700; 4; 2; 2.7347;
MERTENS; 4; 1529290318; 7; 15; 700; 5; 2; 4.03165;
MERTENS; 4; 1529290322; 7; 15; 800; 1; 2; 0.953229;
MERTENS; 4; 1529290323; 7; 15; 800; 2; 2; 1.51579;
MERTENS; 4; 1529290325; 7; 15; 800; 3; 2; 2.60968;
MERTENS; 4; 1529290327; 7; 15; 800; 4; 2; 3.56288;
MERTENS; 4; 1529290331; 7; 15; 800; 5; 2; 4.03171;
MERTENS; 4; 1529290335; 7; 15; 900; 1; 2; 0.968883;
MERTENS; 4; 1529290336; 7; 15; 900; 2; 2; 2.00022;
MERTENS; 4; 1529290338; 7; 15; 900; 3; 2; 2.57843;
MERTENS; 4; 1529290341; 7; 15; 900; 4; 2; 3.67225;
MERTENS; 4; 1529290344; 7; 15; 900; 5; 2; 4.95366;
MERTENS; 4; 1529290349; 7; 15; 1000; 1; 2; 1.21886;
MERTENS; 4; 1529290350; 7; 15; 1000; 2; 2; 2.31275;
MERTENS; 4; 1529290353; 7; 15; 1000; 3; 2; 2.79718;
MERTENS; 4; 1529290356; 7; 15; 1000; 4; 2; 4.00043;
MERTENS; 4; 1529290360; 7; 15; 1000; 5; 2; 5.68814;
MERTENS; 4; 1529290365; 7; 18; 100; 1; 2; 0.109418;
MERTENS; 4; 1529290365; 7; 18; 100; 2; 2; 0.203143;
MERTENS; 4; 1529290366; 7; 18; 100; 3; 2; 0.312505;
MERTENS; 4; 1529290366; 7; 18; 100; 4; 2; 0.406293;
MERTENS; 4; 1529290366; 7; 18; 100; 5; 2; 0.515681;
MERTENS; 4; 1529290367; 7; 18; 200; 1; 2; 0.187552;
MERTENS; 4; 1529290367; 7; 18; 200; 2; 2; 0.375039;
MERTENS; 4; 1529290367; 7; 18; 200; 3; 2; 0.546934;
MERTENS; 4; 1529290368; 7; 18; 200; 4; 2; 0.781334;
MERTENS; 4; 1529290369; 7; 18; 200; 5; 2; 1.04697;
MERTENS; 4; 1529290370; 7; 18; 300; 1; 2; 0.343814;
MERTENS; 4; 1529290370; 7; 18; 300; 2; 2; 0.687546;
MERTENS; 4; 1529290371; 7; 18; 300; 3; 2; 0.87509;
MERTENS; 4; 1529290372; 7; 18; 300; 4; 2; 1.15638;
MERTENS; 4; 1529290373; 7; 18; 300; 5; 2; 1.43766;
MERTENS; 4; 1529290374; 7; 18; 400; 1; 2; 0.343802;
MERTENS; 4; 1529290375; 7; 18; 400; 2; 2; 0.875093;
MERTENS; 4; 1529290376; 7; 18; 400; 3; 2; 1.31261;
MERTENS; 4; 1529290377; 7; 18; 400; 4; 2; 1.51579;
MERTENS; 4; 1529290378; 7; 18; 400; 5; 2; 2.20336;
MERTENS; 4; 1529290381; 7; 18; 500; 1; 2; 0.453206;
MERTENS; 4; 1529290381; 7; 18; 500; 2; 2; 0.906374;
MERTENS; 4; 1529290382; 7; 18; 500; 3; 2; 1.35949;
MERTENS; 4; 1529290383; 7; 18; 500; 4; 2; 1.98459;
MERTENS; 4; 1529290385; 7; 18; 500; 5; 2; 2.48464;
MERTENS; 4; 1529290388; 7; 18; 600; 1; 2; 0.640724;
MERTENS; 4; 1529290389; 7; 18; 600; 2; 2; 1.34387;
MERTENS; 4; 1529290390; 7; 18; 600; 3; 2; 1.78144;
MERTENS; 4; 1529290392; 7; 18; 600; 4; 2; 2.32838;
MERTENS; 4; 1529290394; 7; 18; 600; 5; 2; 3.06283;
MERTENS; 4; 1529290397; 7; 18; 700; 1; 2; 0.687574;
MERTENS; 4; 1529290398; 7; 18; 700; 2; 2; 1.39077;
MERTENS; 4; 1529290399; 7; 18; 700; 3; 2; 2.12526;
MERTENS; 4; 1529290401; 7; 18; 700; 4; 2; 2.92219;
MERTENS; 4; 1529290404; 7; 18; 700; 5; 2; 3.42223;
MERTENS; 4; 1529290408; 7; 18; 800; 1; 2; 0.859466;
MERTENS; 4; 1529290409; 7; 18; 800; 2; 2; 1.76583;
MERTENS; 4; 1529290410; 7; 18; 800; 3; 2; 2.31275;
MERTENS; 4; 1529290413; 7; 18; 800; 4; 2; 3.26595;
MERTENS; 4; 1529290416; 7; 18; 800; 5; 2; 3.75043;
MERTENS; 4; 1529290420; 7; 18; 900; 1; 2; 1.00014;
MERTENS; 4; 1529290421; 7; 18; 900; 2; 2; 1.67207;
MERTENS; 4; 1529290422; 7; 18; 900; 3; 2; 2.68779;
MERTENS; 4; 1529290425; 7; 18; 900; 4; 2; 3.40662;
MERTENS; 4; 1529290428; 7; 18; 900; 5; 2; 4.50048;
MERTENS; 4; 1529290433; 7; 18; 1000; 1; 2; 0.906376;
MERTENS; 4; 1529290434; 7; 18; 1000; 2; 2; 1.93771;
MERTENS; 4; 1529290436; 7; 18; 1000; 3; 2; 3.0316;
MERTENS; 4; 1529290439; 7; 18; 1000; 4; 2; 3.79728;
MERTENS; 4; 1529290443; 7; 18; 1000; 5; 2; 4.78177;
MITCHELL; 4; 1529290448; 21; 14; 100; 1; 9; 0.312532;
MITCHELL; 4; 1529290448; 21; 14; 100; 2; 9; 0.703199;
MITCHELL; 4; 1529290449; 21; 14; 100; 3; 9; 1.01576;
MITCHELL; 4; 1529290450; 21; 14; 100; 4; 9; 1.25013;
MITCHELL; 4; 1529290451; 21; 14; 100; 5; 9; 1.6408;
MITCHELL; 4; 1529290453; 21; 14; 200; 1; 9; 0.671945;
MITCHELL; 4; 1529290453; 21; 14; 200; 2; 9; 1.40643;
MITCHELL; 4; 1529290455; 21; 14; 200; 3; 8; 2.06272;
MITCHELL; 4; 1529290457; 21; 14; 200; 4; 8; 2.79718;
MITCHELL; 4; 1529290459; 21; 14; 200; 5; 9; 3.37536;
MITCHELL; 4; 1529290463; 21; 14; 300; 1; 9; 1.06261;
MITCHELL; 4; 1529290464; 21; 14; 300; 2; 8; 2.12522;
MITCHELL; 4; 1529290466; 21; 14; 300; 3; 8; 3.25038;
MITCHELL; 4; 1529290469; 21; 14; 300; 4; 8; 4.35984;
MITCHELL; 4; 1529290474; 21; 14; 300; 5; 8; 5.29747;
MITCHELL; 4; 1529290479; 21; 14; 400; 1; 8; 1.4064;
MITCHELL; 4; 1529290480; 21; 14; 400; 2; 8; 2.6253;
MITCHELL; 4; 1529290483; 21; 14; 400; 3; 8; 4.28174;
MITCHELL; 4; 1529290487; 21; 14; 400; 4; 8; 5.50059;
MITCHELL; 4; 1529290493; 21; 14; 400; 5; 8; 7.23516;
MITCHELL; 4; 1529290500; 21; 14; 500; 1; 9; 1.90646;
MITCHELL; 4; 1529290502; 21; 14; 500; 2; 8; 3.57851;
MITCHELL; 4; 1529290506; 21; 14; 500; 3; 8; 5.07867;
MITCHELL; 4; 1529290511; 21; 14; 500; 4; 8; 7.29769;
MITCHELL; 4; 1529290518; 21; 14; 500; 5; 8; 9.68852;
MITCHELL; 4; 1529290528; 21; 14; 600; 1; 8; 1.98459;
MITCHELL; 4; 1529290530; 21; 14; 600; 2; 9; 4.37547;
MITCHELL; 4; 1529290534; 21; 14; 600; 3; 8; 6.53198;
MITCHELL; 4; 1529290541; 21; 14; 600; 4; 8; 7.89148;
MITCHELL; 4; 1529290549; 21; 14; 600; 5; 8; 10.173;
MITCHELL; 4; 1529290559; 21; 14; 700; 1; 8; 2.40651;
MITCHELL; 4; 1529290561; 21; 14; 700; 2; 8; 5.46934;
MITCHELL; 4; 1529290567; 21; 14; 700; 3; 9; 7.04764;
MITCHELL; 4; 1529290574; 21; 14; 700; 4; 8; 10.3605;
MITCHELL; 4; 1529290584; 21; 14; 700; 5; 8; 12.1888;
MITCHELL; 4; 1529290596; 21; 14; 800; 1; 8; 2.62531;
MITCHELL; 4; 1529290599; 21; 14; 800; 2; 8; 5.76625;
MITCHELL; 4; 1529290605; 21; 14; 800; 3; 8; 8.3603;
MITCHELL; 4; 1529290613; 21; 14; 800; 4; 8; 11.4856;
MITCHELL; 4; 1529290624; 21; 14; 800; 5; 8; 13.6421;
MITCHELL; 4; 1529290638; 21; 14; 900; 1; 8; 2.9847;
MITCHELL; 4; 1529290641; 21; 14; 900; 2; 8; 6.53195;
MITCHELL; 4; 1529290648; 21; 14; 900; 3; 8; 9.0166;
MITCHELL; 4; 1529290657; 21; 14; 900; 4; 8; 12.6576;
MITCHELL; 4; 1529290669; 21; 14; 900; 5; 8; 16.6737;
MITCHELL; 4; 1529290686; 21; 14; 1000; 1; 8; 3.37533;
MITCHELL; 4; 1529290689; 21; 14; 1000; 2; 8; 6.57884;
MITCHELL; 4; 1529290696; 21; 14; 1000; 3; 8; 10.6574;
MITCHELL; 4; 1529290707; 21; 14; 1000; 4; 8; 13.9078;
MITCHELL; 4; 1529290721; 21; 14; 1000; 5; 8; 17.1268;
MITCHELL; 4; 1529290738; 21; 35; 100; 1; 4; 0.265685;
MITCHELL; 4; 1529290738; 21; 35; 100; 2; 4; 0.546951;
MITCHELL; 4; 1529290739; 21; 35; 100; 3; 4; 0.79696;
MITCHELL; 4; 1529290739; 21; 35; 100; 4; 4; 1.03139;
MITCHELL; 4; 1529290740; 21; 35; 100; 5; 4; 1.32827;
MITCHELL; 4; 1529290742; 21; 35; 200; 1; 4; 0.562533;
MITCHELL; 4; 1529290742; 21; 35; 200; 2; 4; 1.23451;
MITCHELL; 4; 1529290744; 21; 35; 200; 3; 4; 1.53142;
MITCHELL; 4; 1529290745; 21; 35; 200; 4; 4; 2.2815;
MITCHELL; 4; 1529290747; 21; 35; 200; 5; 4; 2.71906;
MITCHELL; 4; 1529290750; 21; 35; 300; 1; 4; 0.765702;
MITCHELL; 4; 1529290751; 21; 35; 300; 2; 4; 2.01584;
MITCHELL; 4; 1529290753; 21; 35; 300; 3; 4; 2.64094;
MITCHELL; 4; 1529290756; 21; 35; 300; 4; 4; 3.31288;
MITCHELL; 4; 1529290759; 21; 35; 300; 5; 4; 3.93795;
MITCHELL; 4; 1529290763; 21; 35; 400; 1; 4; 1.10947;
MITCHELL; 4; 1529290764; 21; 35; 400; 2; 4; 2.76592;
MITCHELL; 4; 1529290767; 21; 35; 400; 3; 3; 3.35976;
MITCHELL; 4; 1529290770; 21; 35; 400; 4; 4; 4.54734;
MITCHELL; 4; 1529290775; 21; 35; 400; 5; 4; 5.70374;
MITCHELL; 4; 1529290780; 21; 35; 500; 1; 4; 1.42203;
MITCHELL; 4; 1529290782; 21; 35; 500; 2; 4; 2.84406;
